row_id,order_priority,discount,unit_price,shipping_cost,customer_id,customer_name,ship_mode,customer_segment,product_category,product_sub_category,product_container,product_name,product_base_margin,country,region,state_or_province,city,postal_code,order_date,ship_date,profit,quantity,sales,order_id,year,month,day,total_amount,delivery_days,order_frequency
21946,Low,0.09,46.94,6.77,1442,Rodney Field,Express Air,Corporate,Furniture,Office Furnishings,Small Box,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",0.44,United States,Central,Missouri,Springfield,65807,30-01-2015,30-01-2015,297.9696,10,431.84,89077,2015,1,30,431.84,0,3
21947,Critical,0.08,46.89,5.1,1648,Nina Bowles,Regular Air,Corporate,Office Supplies,Appliances,Medium Box,Bionaire Personal Warm Mist Humidifier/Vaporizer,0.46,United States,Central,Illinois,Woodstock,60098,25-03-2015,27-03-2015,507.633,17,735.7,91043,2015,3,25,735.7,2,2
21948,Critical,0.05,12.98,3.14,1648,Nina Bowles,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"AcmeÂ® 8"" Straight Scissors",0.6,United States,Central,Illinois,Woodstock,60098,25-03-2015,25-03-2015,38.23,18,225.59,91043,2015,3,25,225.59,0,2
21949,Not Specified,0.02,70.98,46.74,738,Peggy Rowe,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"Hon Metal Bookcases, Putty",0.56,United States,East,New Jersey,Cranford,7016,15-06-2015,16-06-2015,-178.216,4,313.63,90361,2015,6,15,313.63,1,1
21950,Not Specified,0.06,350.98,30,736,Meredith Walters,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,0.61,United States,East,New Hampshire,Salem,3079,15-06-2015,17-06-2015,797.856,6,2016.32,90361,2015,6,15,2016.32,2,1
21951,Not Specified,0.04,27.48,4,741,Stacey Hale,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Belkin MediaBoard 104- Keyboard,0.75,United States,East,New Jersey,Summit,7901,15-06-2015,17-06-2015,-26.656,15,397.17,90361,2015,6,15,397.17,2,1
21955,Critical,0.01,80.98,35,1438,Jean Weiss Diaz,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,"Carina 42""Hx23 3/4""W Media Storage Unit",0.83,United States,East,Ohio,Elyria,44035,22-01-2015,24-01-2015,-409.3736,3,267.83,90120,2015,1,22,267.83,2,1
21958,High,0.01,20.98,53.03,508,Cameron Owens,Delivery Truck,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Gray",0.78,United States,South,Kentucky,Covington,41011,23-02-2015,23-02-2015,-282.0818,5,123,87356,2015,2,23,123,0,1
21959,Critical,0.07,125.99,2.5,1035,Kent Burton,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,i2000,0.6,United States,East,Ohio,Delaware,43015,13-03-2015,13-03-2015,-604.406,1,100.59,90710,2015,3,13,100.59,0,1
21960,Critical,0.03,99.99,19.99,1036,Jessica Huffman,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,US Robotics 56K V.92 External Faxmodem,0.52,United States,East,Ohio,Dublin,43017,13-03-2015,14-03-2015,293.66,6,598.38,90710,2015,3,13,598.38,1,1
21961,High,0.06,10.97,6.5,3176,Jackie McCullough,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Micro Innovations 104 Keyboard,0.64,United States,South,Florida,Jacksonville,32216,04-05-2015,06-05-2015,65.598,19,215.25,90820,2015,5,4,215.25,2,3
21964,Low,0.05,30.42,8.65,2132,Philip Hawkins,Express Air,Home Office,Technology,Computer Peripherals,Small Box,"Fellowes Internet Keyboard, Platinum",0.74,United States,Central,Missouri,Hazelwood,63042,10-01-2015,14-01-2015,-191.2576,11,334.44,90078,2015,1,10,334.44,4,1
21966,Critical,0.02,280.98,57,568,Peter McConnell,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 2090 âPillow Softâ Series Mid Back Swivel/Tilt Chairs,0.78,United States,South,Mississippi,Columbus,39701,04-03-2015,05-03-2015,1141.794,4,1128.74,88879,2015,3,4,1128.74,1,3
21970,Low,0.1,15.98,4,920,Jessie Kelly,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Logitech Access Keyboard,0.37,United States,West,California,Redlands,92374,27-03-2015,01-04-2015,92.7222,9,134.38,90491,2015,3,27,134.38,5,2
21975,High,0.07,30.93,3.92,2157,Tom Hoyle Honeycutt,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",0.44,United States,Central,Michigan,Warren,48093,03-05-2015,04-05-2015,398.3025,19,577.25,90386,2015,5,3,577.25,1,5
21976,High,0.05,297.48,18.06,2157,Tom Hoyle Honeycutt,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Panasonic KX-P3200 Dot Matrix Printer,0.6,United States,Central,Michigan,Warren,48093,03-05-2015,04-05-2015,709.852,14,4075.18,90386,2015,5,3,4075.18,1,5
21977,High,0.07,296.18,54.12,2157,Tom Hoyle Honeycutt,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Hon 94000 Series Round Tables,0.76,United States,Central,Michigan,Warren,48093,03-05-2015,05-05-2015,80.8092,6,1798.23,90386,2015,5,3,1798.23,2,5
21979,Low,0.03,13.48,4.51,2704,Juan Gold,Express Air,Consumer,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",0.59,United States,South,Florida,Pensacola,32503,30-04-2015,04-05-2015,-256.018,4,59.49,91408,2015,4,30,59.49,4,2
21981,Critical,0.01,194.3,11.54,2630,Betsy Puckett,Regular Air,Small Business,Furniture,Office Furnishings,Large Box,Electrix Halogen Magnifier Lamp,0.59,United States,Central,Oklahoma,Norman,73071,05-01-2015,07-01-2015,690.1794,5,1000.26,85914,2015,1,5,1000.26,2,4
21982,Critical,0.02,209.84,21.21,2630,Betsy Puckett,Regular Air,Small Business,Furniture,Office Furnishings,Large Box,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,0.59,United States,Central,Oklahoma,Norman,73071,05-01-2015,06-01-2015,1507.6431,10,2184.99,85914,2015,1,5,2184.99,1,4
21983,Critical,0,145.45,17.85,2630,Betsy Puckett,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,0.56,United States,Central,Oklahoma,Norman,73071,05-01-2015,07-01-2015,801.7468,8,1191.2,85914,2015,1,5,1191.2,2,4
21988,Medium,0.01,1.76,0.7,2372,Marvin Parrott,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 310,0.56,United States,Central,Minnesota,Duluth,55803,15-03-2015,16-03-2015,-1.56,4,7.2,90714,2015,3,15,7.2,1,1
21992,High,0.08,415.88,11.37,573,Vanessa Winstead,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Deluxe Rollaway Locking File with Drawer,0.57,United States,Central,Illinois,Pekin,61554,26-02-2015,27-02-2015,-269.0844,1,405.57,86556,2015,2,26,405.57,1,2
22007,Critical,0.03,223.98,15.01,1671,Mitchell Ross,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind TL200 Manual Binding Machine,0.38,United States,South,Virginia,Burke,22015,12-05-2015,13-05-2015,0.696,21,4881.84,86725,2015,5,12,4881.84,1,2
22015,Critical,0.05,159.99,5.5,3155,Julian Keith Mayer,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Gyration RF Keyboard,0.49,United States,South,Florida,Sanford,32771,19-04-2015,21-04-2015,12.264,23,3600.65,86902,2015,4,19,3600.65,2,4
22015,Critical,0.09,154.13,69,605,Alison Peters Wooten,Express Air,Corporate,Furniture,Tables,Large Box,Laminate Occasional Tables,0.68,United States,East,New York,West Islip,11795,14-03-2015,15-03-2015,-1763.7477,10,1494.63,91144,2015,3,14,1494.63,1,1
22018,High,0.06,40.99,17.48,2038,Peter Adams,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1893,0.36,United States,East,New York,Mount Vernon,10550,21-04-2015,21-04-2015,109.16,7,277.12,89334,2015,4,21,277.12,0,1
22028,High,0.02,71.37,69,2486,Jack Horn,Regular Air,Small Business,Furniture,Tables,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",0.68,United States,South,Georgia,Statesboro,30458,06-02-2015,07-02-2015,-439.908,4,237.62,91414,2015,2,6,237.62,1,3
22029,High,0.03,205.99,8.99,2486,Jack Horn,Express Air,Small Business,Technology,Telephones and Communication,Small Box,StarTAC 8000,0.6,United States,South,Georgia,Statesboro,30458,06-02-2015,08-02-2015,1087.716,1,176.42,91414,2015,2,6,176.42,2,3
22044,Low,0.06,3.34,7.49,234,Don Cameron,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Eldon SpacemakerÂ® Box, Quick-Snap Lid, Clear",0.54,United States,Central,Iowa,Newton,50208,28-04-2015,30-04-2015,-175.86,8,27.45,90239,2015,4,28,27.45,2,4
22052,Medium,0.02,4.06,6.89,1127,Ray Grady,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Eureka Disposable Bags for SanitaireÂ® Vibra Groomer IÂ® Upright Vac,0.6,United States,Central,Texas,Eagle Pass,78852,24-02-2015,26-02-2015,-93.7352,16,66.81,87221,2015,2,24,66.81,2,2
22064,Critical,0.01,5.58,5.3,3017,Melvin Benton,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Staples Brown Kraft Recycled Clasp Envelopes,0.35,United States,West,California,Encinitas,92024,09-01-2015,10-01-2015,-7.25,1,11.16,89071,2015,1,9,11.16,1,2
22065,Critical,0.03,3.98,0.7,3017,Melvin Benton,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,4009Â® Highlighters by Sanford,0.52,United States,West,California,Encinitas,92024,09-01-2015,10-01-2015,31.2018,11,45.22,89071,2015,1,9,45.22,1,2
22086,Critical,0.06,1.68,1,3177,Laurie Petty,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Prang Dustless Chalk Sticks,0.35,United States,South,Florida,Jupiter,33458,31-03-2015,02-04-2015,-1319.5,5,8.65,90819,2015,3,31,8.65,2,2
22095,Low,0.09,2.16,6.05,2781,Kelly Byers,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Peel & Stick Add-On Corner Pockets,0.37,United States,West,Oregon,Woodburn,97071,31-01-2015,04-02-2015,-37.789,2,5.48,87162,2015,1,31,5.48,4,3
22096,Low,0.03,808.49,55.3,2781,Kelly Byers,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",0.4,United States,West,Oregon,Woodburn,97071,31-01-2015,07-02-2015,7576.11,11,8201.33,87162,2015,1,31,8201.33,7,3
22097,Low,0,6.48,8.19,2781,Kelly Byers,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 217,0.37,United States,West,Oregon,Woodburn,97071,31-01-2015,07-02-2015,-43.26,3,22.67,87162,2015,1,31,22.67,7,3
22105,Not Specified,0.04,7.08,2.35,2430,Kimberly Reilly,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Major Accentâ¢ Highlighters,0.47,United States,Central,Texas,Killeen,76541,10-04-2015,11-04-2015,24.59,7,49.1,91109,2015,4,10,49.1,1,3
22117,Critical,0.07,3502.14,8.73,53,Sidney Russell Austin,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Box,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,0.57,United States,West,Washington,Redmond,98052,28-01-2015,30-01-2015,-6923.5992,1,3267.55,88425,2015,1,28,3267.55,2,2
22119,High,0.09,270.97,28.06,1136,Carmen McPherson,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Epson LQ-570e Dot Matrix Printer,0.56,United States,Central,Illinois,Carol Stream,60188,02-01-2015,04-01-2015,2660.1432,15,3855.28,87940,2015,1,2,3855.28,2,1
22126,Low,0.03,199.99,24.49,1281,Pauline Denton,Express Air,Small Business,Technology,Copiers and Fax,Large Box,Canon PC-428 Personal Copier,0.46,United States,Central,Indiana,Vincennes,47591,24-01-2015,26-01-2015,727.7361,5,1054.69,89112,2015,1,24,1054.69,2,1
22127,Low,0.1,11.58,6.97,1580,Ronnie Nolan,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"Peel & SeelÂ® Recycled Catalog Envelopes, Brown",0.35,United States,East,Maine,Waterville,4901,16-02-2015,20-02-2015,-8.398,1,14.53,90934,2015,2,16,14.53,4,1
22131,High,0.05,52.4,16.11,1200,Beth English,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Laser Imprintable Binding System Covers,0.39,United States,East,New Jersey,Elmwood Park,7407,25-02-2015,27-02-2015,776.7744,21,1125.76,87585,2015,2,25,1125.76,2,1
22132,High,0.1,15.14,4.53,1199,Edward Lamm,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,EldonÂ® Gobal File Keepers,0.81,United States,East,New Hampshire,Nashua,3060,25-02-2015,28-02-2015,-24.8976,5,75.17,87585,2015,2,25,75.17,3,1
22133,High,0.05,36.55,13.89,1202,Faye Wolf,Express Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",0.41,United States,East,New Jersey,South Orange,7079,25-02-2015,26-02-2015,344.544,21,746.03,87585,2015,2,25,746.03,1,1
22136,Not Specified,0.09,12.28,4.86,202,Max Small,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1933,0.38,United States,Central,Oklahoma,Bartlesville,74006,27-04-2015,28-04-2015,1.73,3,34.65,88971,2015,4,27,34.65,1,2
22145,Critical,0.04,120.97,7.11,2030,Lindsay O'Connell,Regular Air,Corporate,Technology,Office Machines,Medium Box,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,0.36,United States,Central,Texas,Greenville,75401,17-03-2015,17-03-2015,1320.5496,16,1913.84,91059,2015,3,17,1913.84,0,3
22146,Critical,0,195.99,4.2,2030,Lindsay O'Connell,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,688,0.6,United States,Central,Texas,Greenville,75401,17-03-2015,19-03-2015,1585.503,16,2692.12,91059,2015,3,17,2692.12,2,3
22175,Critical,0.01,7.98,6.5,2963,Frances Johnson,Regular Air,Consumer,Office Supplies,Storage & Organization,Medium Box,Iris Project Case,0.59,United States,East,Maryland,Middle River,21220,22-06-2015,23-06-2015,-34.592,4,34.91,88612,2015,6,22,34.91,1,1
22176,High,0.09,17.98,8.51,526,April Hu,Regular Air,Home Office,Technology,Office Machines,Medium Box,Canon P1-DHIII Palm Printing Calculator,0.4,United States,West,Arizona,Mesa,85204,25-05-2015,27-05-2015,-6.612,12,211.13,90026,2015,5,25,211.13,2,3
22180,Not Specified,0.09,15.28,10.91,275,Roger Blalock Cassidy,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Recycled Premium Regency Composition Covers,0.36,United States,East,Connecticut,Fairfield,6824,24-01-2015,25-01-2015,-51.75,4,61.52,89292,2015,1,24,61.52,1,1
22190,Medium,0,6783.02,24.49,1185,Lee Xu,Regular Air,Consumer,Technology,Office Machines,Large Box,Polycom ViewStationâ¢ ISDN Videoconferencing Unit,0.39,United States,South,Alabama,Madison,35756,21-03-2015,22-03-2015,4.11,3,20552.55,85938,2015,3,21,20552.55,1,2
22196,Critical,0.06,17.98,4,618,Robert Cowan,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",0.79,United States,West,Colorado,Pueblo West,81007,24-03-2015,25-03-2015,-78.13,4,70.06,88197,2015,3,24,70.06,1,3
22201,Critical,0.08,178.47,19.99,3036,Edith Reynolds,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Hot FileÂ® 7-Pocket, Floor Stand",0.55,United States,Central,North Dakota,Mandan,58554,13-03-2015,16-03-2015,2267.22,22,3802.01,89130,2015,3,13,3802.01,3,4
22204,Not Specified,0.09,5.98,1.67,2549,Martha Bowers,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon TiconderogaÂ® Erasable Colored Pencil Set, 12-Color",0.51,United States,East,Ohio,Whitehall,43213,04-06-2015,07-06-2015,35.805,20,110.68,88658,2015,6,4,110.68,3,4
22213,Critical,0.09,1.82,0.83,3069,Tiffany Merrill,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 307,0.57,United States,Central,Minnesota,Oakdale,55128,14-02-2015,15-02-2015,-6.734,22,36.82,88192,2015,2,14,36.82,1,3
22223,Critical,0.03,5.28,5.66,388,Roger Schwartz,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),0.4,United States,Central,Nebraska,Kearney,68847,03-01-2015,05-01-2015,-51.5592,4,22.82,90337,2015,1,3,22.82,2,2
22224,Critical,0.01,110.99,2.5,388,Roger Schwartz,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,T18,0.57,United States,Central,Nebraska,Kearney,68847,03-01-2015,06-01-2015,-263.56572,2,188.66,90337,2015,1,3,188.66,3,2
22231,Critical,0.06,80.97,33.6,2122,Carolyn Fisher,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Lexmark Z25 Color Inkjet Printer,0.37,United States,South,Arkansas,Sherwood,72116,01-02-2015,03-02-2015,-15.1844,10,799.76,89664,2015,2,1,799.76,2,1
22234,Not Specified,0.07,14.56,3.5,2099,Nathan Fox,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Acco 6 Outlet Guardian Premium Surge Suppressor,0.58,United States,South,South Carolina,Myrtle Beach,29577,08-01-2015,09-01-2015,-45.528,6,84.59,87888,2015,1,8,84.59,1,1
22243,Low,0.01,79.52,48.2,152,Kent Kerr,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,Eldon Cleatmat Plusâ¢ Chair Mats for High Pile Carpets,0.74,United States,South,Tennessee,Knoxville,37918,19-04-2015,26-04-2015,-40.684,8,667.84,89522,2015,4,19,667.84,7,4
22246,Low,0.1,10.44,5.75,1918,Hannah Tyson,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"AveryÂ® 3 1/2"" Diskette Storage Pages, 10/Pack",0.39,United States,South,Arkansas,Paragould,72450,04-04-2015,11-04-2015,125.724,17,168.04,85898,2015,4,4,168.04,7,1
22247,Medium,0.06,195.99,8.99,622,Hazel Khan,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,T28 WORLD,0.6,United States,East,Maine,Auburn,4210,26-02-2015,28-02-2015,349.47,6,948.97,91432,2015,2,26,948.97,2,1
22248,Medium,0.1,6.88,2,621,Heather Stern,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16â x 11â",0.39,United States,East,Connecticut,Newington,6111,26-02-2015,27-02-2015,18.42,5,31.46,91432,2015,2,26,31.46,1,1
22253,Low,0.03,65.99,5.26,1527,Neil Parker,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,8860,0.56,United States,South,Alabama,Decatur,35601,30-03-2015,09-04-2015,-52.248,23,1316.03,86814,2015,3,30,1316.03,10,3
22259,Low,0.09,160.98,30,2202,Laurie Howe,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,0.62,United States,Central,Minnesota,Brooklyn Center,55429,31-01-2015,31-01-2015,357.428,11,1635.38,86050,2015,1,31,1635.38,0,3
22260,Low,0.09,6.3,0.5,2202,Laurie Howe,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 51,0.39,United States,Central,Minnesota,Brooklyn Center,55429,31-01-2015,31-01-2015,40.3512,10,58.48,86050,2015,1,31,58.48,0,3
22261,Low,0,4.98,0.8,2202,Laurie Howe,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,Rediform S.O.S. Phone Message Books,0.36,United States,Central,Minnesota,Brooklyn Center,55429,31-01-2015,07-02-2015,27.6345,8,40.05,86050,2015,1,31,40.05,7,3
22275,Low,0.02,419.19,19.99,2593,Anne Schultz,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Smead Adjustable Mobile File Trolley with Lockable Top,0.58,United States,South,Georgia,Athens,30605,17-04-2015,17-04-2015,-39.606,10,4354.55,87772,2015,4,17,4354.55,0,2
22288,Critical,0.09,35.99,5.99,907,Rachel Casey,Regular Air,Home Office,Technology,Telephones and Communication,Wrap Bag,Accessory41,0.38,United States,South,Kentucky,Henderson,42420,26-02-2015,27-02-2015,114.3165,5,151.6,86459,2015,2,26,151.6,1,2
22291,Not Specified,0.1,208.16,68.02,3225,Robyn Crawford,Delivery Truck,Small Business,Office Supplies,Appliances,Jumbo Drum,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",0.58,United States,South,Tennessee,Germantown,38138,14-01-2015,14-01-2015,-137.522,4,768.81,86507,2015,1,14,768.81,0,1
22292,Not Specified,0.07,90.48,19.99,3226,Arthur Gold,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,TyvekÂ® Side-Opening Peel & SeelÂ® Expanding Envelopes,0.4,United States,South,Tennessee,Hendersonville,37075,14-01-2015,15-01-2015,-11.816,2,183.39,86507,2015,1,14,183.39,1,4
22293,Not Specified,0.01,9.48,7.29,3226,Arthur Gold,Express Air,Small Business,Furniture,Office Furnishings,Small Pack,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",0.45,United States,South,Tennessee,Hendersonville,37075,14-01-2015,16-01-2015,238.9338,1,12.9,86507,2015,1,14,12.9,2,4
22294,Not Specified,0.02,4.28,0.94,3226,Arthur Gold,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,0.56,United States,South,Tennessee,Hendersonville,37075,14-01-2015,15-01-2015,-105.126,4,17.89,86507,2015,1,14,17.89,1,4
